OBJECTID,conduitid,routeid,startnode,endnode,nestcolumn,nestrow,nbnlength,subductnum,actlength,material,diameter,leadin,fill,cableids,owner,scopestate,blockenda,blockendb,blocksurf,mandrelcal,mandrelscp,mandrelmax,fr02,fr05,fr06,fr07,fr08,fr09,fr10,fr12,fr14,fr15,fr16,ohsflag,stdcomment,fircomment,othcomment,loadsource,phototaken,projectid,Shape,GlobalID
419,15011548322,15002527847,15011547194,15011547192,A,A,39.7,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114DC4603BEBA996841802F4C1EA5554DC1E2C7989FB6996841A033A2DC94554DC1,24244C8D-0B3C-42C0-8E32-D50E96C424E6
420,15013601487,15003179677,207612003,15013601483,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114C21726414E9A68415040137130574DC1448B6CF94C9A684188F4DBBF2B574DC1,EE6B5ADF-481A-4090-AC91-3CEC365CB6DA
421,207239258,201479475,207237151,207237155,A,A,79.4,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000020F46C78439A6841904AEABC5A574DC12C431C83439A68410834115E57574DC1361AC07F3C9A6841509621BE3B574DC162C3D3BB3B9A6841682BF6DF3B574DC101000000010000000001000000FFFFFFFF0000000002,9015FEE5-4CF3-4675-BEF8-C964499A3534
422,207239259,201479475,207237151,207237155,B,A,79.4,0,0,,100, ,0,6PNJ-00-00-TSS-001,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040400000020F46C78439A6841904AEABC5A574DC12C431C83439A68410834115E57574DC1361AC07F3C9A6841509621BE3B574DC162C3D3BB3B9A6841682BF6DF3B574DC101000000010000000001000000FFFFFFFF0000000002,39CA0BB8-A4A9-4D1B-B424-4CC88213AF2A
423,15013855985,15003241987,15013855357,15007373420,A,A,334,0,0,,100, ,0,6PNJ-00-00-TSS-004,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010405000000460378DB63976841280681657C4D4DC1A69BC4385E976841A033A2045D4D4DC1E02D90683C976841F02FBBEFF14C4DC140355E282D97684130D49AEEE34C4DC162A1D65C2B9768417814AE77DC4C4DC101000000010000000001000000FFFFFFFF0000000002,3712FEE9-35EA-4BCD-B831-B2AA69F6EDD9
424,207680973,201558548,15008042521,207680968,A,A,3,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114DE718A0AC6996841C8073DD302564DC104560E43C5996841B00C7174FF554DC1,B40DDC44-69A1-48FA-AB74-21DEE5346A12
425,N83223861,N83219864,207612770,5001233103,A,A,2,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011488635D342C986841589FAB6D62504DC1482EFFE52B98684120166A2564504DC1,50C5B357-B12A-4D10-9DB9-C07100BDF7CE
426,211287845,202234235,207148932,211287835,A,A,13,0,0,,100, ,0,6PNJ-00-00-TSS-006,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,8FC7398A-367A-4D8B-BDA4-A08034DE92E6
427,211287846,202234235,207148932,211287835,B,A,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,4278E4F6-C96B-4D4E-B9C5-4F9762DF3094
428,211287847,202234235,207148932,211287835,C,A,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,F735ECAE-3E3C-45E6-B04B-76E94F77C072
429,211287848,202234235,207148932,211287835,D,A,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,96688BE3-2D8A-4847-A057-38C34527E549
430,211287849,202234235,207148932,211287835,E,A,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,3DEF8900-23C5-4F8A-B800-E6BEBC091202
431,211287850,202234235,207148932,211287835,A,B,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,DB4D94AD-699B-403C-BAB3-29FF21B1394B
432,211287851,202234235,207148932,211287835,B,B,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,529F9AEB-1081-47E2-A19D-56775A5CDC99
433,211287852,202234235,207148932,211287835,C,B,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,56E9E135-F76E-46FF-BA45-96301048F633
434,211287853,202234235,207148932,211287835,D,B,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,A60C0089-1753-401C-8CEE-F5CF7A566197
435,211287854,202234235,207148932,211287835,E,B,13,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,4AE0AE5C-726A-4D24-9342-C44EF529C818
436,211288847,202234235,207148932,211287835,A,A,13,1,0,,31, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011420F46CD8CC956841908785DA5B4C4DC1CC7F48B5CD956841482EFF396D4C4DC1,2B0C1EA9-FF90-467E-A75D-1DA97B79D925
437,15010236976,15002027010,15010235216,15010236974,A,A,20,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000026C28679D6996841E0E00B1323564DC12C87167DD699684160C3D3DB24564DC17CF2B084D7996841A835CDE328564DC101000000010000000001000000FFFFFFFF0000000002,85E09255-68A2-4CFC-8520-8E281D4BBE1D
438,5000370416,5000053464,5000370410,5002420101,A,A,19.5,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114FED47829DA95684170567D9EA04C4DC15E29CBEADC956841085F98949D4C4DC1,F4F483B6-FCE0-4DAF-9A5A-80BD3882953F
439,15013196753,15003120716,15013196691,15013196686,A,A,250,0,0,,100, ,0,6PNJ-00-00-TSS-005,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040500000014D0440446966841603255D09E4D4DC112143FA03D966841984C15C49C4D4DC1226C78C63B966841081B9E5E9C4D4DC102BC05B62F966841B069DE796C4D4DC1A0ABAD0C2B96684198559F0B5A4D4DC101000000010000000001000000FFFFFFFF0000000002,FC021B7D-FC78-4C6F-8DD2-5A20567A26AC
440,15010246316,15002026460,15010236413,15010235216,A,A,35.8,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011402BC05D4D99968418048BFDD14564DC1F831E68ED699684198E61D3722564DC1,83D552C6-E82F-415F-BA59-D553901603C7
441,207611914,201546929,207611894,207611910,A,A,18.3,0,0,,30, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011436CD3B7C179A6841F8EDEB50FA564DC1744694E2159A6841C8EEC9C3F4564DC1,EE169317-B977-47D5-881F-D8BFAAD9A3BA
442,15011550089,15002528787,15011547158,15011550087,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000006EC5FE5EB5996841F8DBD7B198554DC1361AC017B5996841F8EDEBA098554DC18E53743EB4996841180DE0DD9B554DC101000000010000000001000000FFFFFFFF0000000002,FED99DF5-E3D9-4043-9D1C-862343256A06
443,15010246203,15002026708,15010235851,15010235849,A,A,25.3,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CC5D4B44CF996841C854C1F0CF554DC118B7D10ACE996841900F7AF6D4554DC166D5E7D4CC99684138234AEBD9554DC101000000010000000001000000FFFFFFFF0000000002,4ED3DD42-DD1D-412D-85C0-4BE1B1022548
444,4213232990,4202129573,207500825,4213232976,A,A,14.4,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000006E3480D1C5956841B837F80A9E4C4DC12EFF2183C5956841187C61429C4C4DC1E2C79829C4956841187C61429C4C4DC101000000010000000001000000FFFFFFFF0000000002,FC1B25BF-11F2-429F-A479-DF4145D47364
445,207687657,201559852,5000947315,5001032877,A,A,77,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000008AB0E1E3A199684150D1912484554DC142F1638EA1996841803F35A67F554DC1E8FBA9039A9968413889414865554DC101000000010000000001000000FFFFFFFF0000000002,5E1073CC-D684-4D90-ABB2-96AF2740E4A1
446,15013855980,15003241898,15013855292,15013855304,A,A,98,0,0,,100, ,0,6PNJ-00-00-TSS-004,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000006688636587976841F8A9F17A804E4DC13A234AC57F976841D066D507704E4DC1EE7C3F837B976841C8FEB29B5C4E4DC1E09C11237B97684168226C50584E4DC101000000010000000001000000FFFFFFFF0000000002,C9493F3C-A787-4D16-B198-547DF7E64C2A
447,15011548342,15002527921,15011547344,15011547345,A,A,20,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114FCA9F10AB899684148EA04FC86554DC1FE65F7F2B9996841604BC82F7F554DC1,6DEA03F5-70E3-449B-A5BA-2F4858E07B36
448,4213060394,4202093903,207611992,4213060377,A,A,9.8,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000FAA06757419A6841E0E00BBB44574DC166666690419A6841E804349944574DC1AEB6623B429A684170AC8BE341574DC101000000010000000001000000FFFFFFFF0000000002,37467B07-2240-4E43-8CA5-20170886C23D
449,15011552597,15002529980,15010234965,6PNJ-01-12-PIT-003,A,A,80,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000007CD0B30BC1996841A8E84826ED554DC110E9B727C099684198D409F0E6554DC162C3D317C4996841006F818CD6554DC101000000010000000001000000FFFFFFFF0000000002,CECC6973-DD22-4F4A-92FB-0DE8372EA7C2
450,4213171942,4202117899,207485962,4213171900,A,A,14.5,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000CC10C79E06966841A023B9449B4C4DC174B515CD06966841D022DB619D4C4DC1AED85F180896684110E9B7F79E4C4DC101000000010000000001000000FFFFFFFF0000000002,13FE1161-1B21-4C31-9537-2F4C13896734
451,5000370327,5000053457,5000370320,207485282,A,A,54.2,0,0,,80, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114E2E995A4ED956841881F6386C04C4DC1B6F3FD72F5956841A835CD23C64C4DC1,03E93DF1-D75E-4DBB-9549-A44533001D3E
452,4213244940,4202131872,207613954,4213244911,A,A,14.7,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000001283C06028986841E0718A7632504DC13C4ED14728986841408B6CD734504DC18CB96B4F29986841F00DBE6838504DC101000000010000000001000000FFFFFFFF0000000002,9533F320-F3DF-4B36-8FE9-4679AA6C1CD8
453,4213070985,4202096638,207612452,4213070973,A,A,15.4,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104050000005EDC46D35D9A68410868229CB5574DC194F606C55D9A6841F80FE927B4574DC17446943A5E9A6841A80A463DB2574DC1A62C437E5E9A684190ED7C3FB1574DC1401361F75E9A684168B3EA43AF574DC101000000010000000001000000FFFFFFFF0000000002,586DED7F-06AD-48F2-9048-D7ECE574CD24
454,5002413343,5000418821,5002413342,5002413339,A,A,18.6,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001140E4FAFF8C5956841F8CBEE39CB4C4DC1CEAACFFFC59568416054520FD64C4DC1,E6BB6F49-4F87-43EA-BC03-F5AB5724A1DF
455,N277985999,N277985996,5001233103,N277983356,A,A,2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114EE7C3FBB2B9868411804563664504DC16E12831E2B98684100BC052A62504DC1,613F12CD-4383-45D7-816C-45B757068044
456,15013196758,15003120725,15013196712,15013196717,A,A,250,0,0,,100, ,0,6PNJ-00-00-TSS-005,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000094658817D696684140FAED33F94C4DC1643BDFEDC1966841187C61220F4D4DC1FEB27BBAAF966841385EBA912F4D4DC101000000010000000001000000FFFFFFFF0000000002,969C92BE-1EB8-4FEA-945A-43A3FB3ADAC4
457,207681554,201558692,207237295,207680391,A,A,41.9,0,0,,80, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000008AFD65F5F2996841088A1F23BB564DC14CC807A7F299684170128348C1564DC1C876BE1DEE99684198779C02C2564DC101000000010000000001000000FFFFFFFF0000000002,C0B44561-4CED-4A9F-B11E-63A44B3DAA3B
458,15010246311,15002026871,15010236413,15010235721,A,A,31,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010405000000CAA145E2D9996841384ED10114564DC1FEF675D0D9996841B8B88D9E12564DC1A62C4354DA99684110D0447010564DC1C286A785D9996841105839440D564DC1D4BCE33EDA9968412063EE4A0A564DC101000000010000000001000000FFFFFFFF0000000002,F3F0579F-3877-48D6-9B49-DE91E0A6DDA8
459,4213235495,4202130233,5000370406,4213235470,A,A,13.4,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000002A189598D495684180D93DF1A84C4DC12E6EA3F1D495684188A7579AA94C4DC138F8C2F8D495684148C80705AF4C4DC101000000010000000001000000FFFFFFFF0000000002,04784D93-DF75-4C4A-B4E5-74DDE0A02B66
460,4213245100,4202131902,207612813,4213245068,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000003E0AD7E720986841D8C56DEC57504DC178E926DD2098684130C4B13E59504DC1083D9BF51F986841409B55575D504DC101000000010000000001000000FFFFFFFF0000000002,631BEC6E-6F26-4FAD-A638-110DBB2BF29C
461,207613735,201547321,207613573,207613728,A,A,6.1,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114FED478D51098684130E6AE4D1F504DC164EE5A5C109868418816D9A61D504DC1,35FE47B7-11EE-41EC-A898-748D24ECEA03
462,15014620776,15003442348,15014620759,15014620761,A,A,8,0,0,,32, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114C6FEB249C49968410088F463D9554DC1B0E1E9E1C2996841F0A7C623DF554DC1,6C593D35-1C54-489D-B6E3-51E7296AF293
463,15010246103,15002029040,15010235104,15010246102,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001040300000044696FAAD4996841E8AE255C19564DC10A8A1FB5D49968417814AE571B564DC1BCE314B1D3996841C07493701F564DC101000000010000000001000000FFFFFFFF0000000002,F61132D2-7693-44B0-8A64-06EF955468AC
464,15007460514,15001401624,207613494,207612855,A,A,40,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000B437F8F61398684118D9CEDF29504DC1E61DA73A1498684168AA60342A504DC12C8716751798684100E78C8035504DC1CEF753F5179868418095430338504DC101000000010000000001000000FFFFFFFF0000000002,A3948C04-AD5F-4DF8-9520-3EE50637844A
465,207500839,201528956,207500825,207500835,A,A,30,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001143CDF4FE3C5956841F041CFE69E4C4DC1FC3A70EAC5956841D8F97E6AAF4C4DC1,CA8480E8-D932-4A4D-97D8-6C84802A2B86
466,4213244233,4202131754,207613892,4213244194,A,A,12.8,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000AE47E15EFF976841986E129BE04F4DC1DCD78149FF976841E0E995BAE14F4DC170F08565FE976841303333D3E54F4DC101000000010000000001000000FFFFFFFF0000000002,F4FFD393-2FD3-447A-A093-39865A2F8A80
467,4213060351,4202093892,207610038,4213060337,A,A,17.4,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000B0E1E9494A9A6841D81B7CB176574DC1B0506BF4499A6841682BF62F7B574DC1DA1B7CDB499A6841A03C2CA47C574DC16C567DA2499A684118E258BF7F574DC101000000010000000001000000FFFFFFFF0000000002,EC505EB7-7067-49DD-9C25-53DA4D945BC4
468,5002413346,5000418823,5002413345,5002413342,A,A,18.5,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F000001140A8A1FF5C595684118D9CE77BF4C4DC10E4FAFF8C5956841A01A2F4DCA4C4DC1,015A5CB0-3433-4376-B84E-B58B7456AFD0
469,5000370667,5000053509,5000370639,5000370665,A,A,26,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104040000004C158C9ED9956841D04D62705D4C4DC1EE0DBE1AD9956841A011A53D5D4C4DC1840D4FE5D895684170567D665A4C4DC198BB9664D7956841D812F2115A4C4DC101000000010000000001000000FFFFFFFF0000000002,D82FE16B-8428-4DF7-B8C9-57A06D6C0F5A
470,207687053,201559781,207687010,207687051,A,A,19.6,0,0,,35, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114E461A10EA299684198F606A768554DC17AA52CB39C9968415839B4E074554DC1,4025607A-B5A7-42A5-8751-7E243F646D37
471,207699342,201561667,5001032885,207699336,A,A,264.4,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000011470CE886C87996841A045B66324554DC16C567D1E6A996841984C1564C2544DC1,E919A961-A75D-4B4E-A992-6D9FF0E2D0BB
472,211287135,5000011841,207148932,5000086359,A,A,30.2,1,0,,31, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,B1A7CE40-3CA9-4E4A-A8C6-ACF6926C348B
473,5000086343,5000011841,207148932,5000086359,A,A,30.2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,A9F6E731-721D-4BFB-9BE8-A30D9B77992A
474,5000086344,5000011841,207148932,5000086359,B,A,30.2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,77F6FD3E-D216-4B86-B035-97823B19A725
475,5000086345,5000011841,207148932,5000086359,C,A,30.2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,F58211BD-7E62-4F1A-9CF6-9C9B1CB21ED8
476,5000086346,5000011841,207148932,5000086359,A,B,30.2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,2706D474-A30B-45E3-AE62-D4ABA5F71284
477,5000086348,5000011841,207148932,5000086359,C,B,30.2,0,0,,100, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010404000000E8482E91CC9568410044FA855B4C4DC1E0BE0E4CC9956841F07C3F2D644C4DC16E128364C8956841A01A2F45614C4DC13867441DC895684120B07238584C4DC101000000010000000001000000FFFFFFFF0000000002,66D345E5-B400-448A-9FED-1494ED28849E
478,4213060141,4202093840,207612103,4213060123,A,A,9.8,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000E86A2B244D9A684158643BA773574DC156302A5D4D9A68416888638573574DC19E8026084E9A6841F041CFBE70574DC101000000010000000001000000FFFFFFFF0000000002,C95DF05A-AEB3-4265-AE15-07098857F18C
479,15010246128,15002029047,15010235758,15010246127,A,A,8.2,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000009A081B56CF99684150FC188B04564DC1A4923A5DCF996841E861A18606564DC15CB1BF5CCE996841487B839F0A564DC101000000010000000001000000FFFFFFFF0000000002,3F815C3A-787B-43DC-AD57-68E088C02126
480,207700371,201561858,207699336,207700361,A,A,40,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114081B9EEC69996841401CEBBAC1544DC142CF661165996841F86C5655B2544DC1,C3489427-BF7C-408A-9866-C2BA3CBEB2A5
481,15009558310,15001865342,207607574,15009558309,A,A,10,0,0,,20, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000441CEBD4599A6841F0EBC049B4574DC17E6ABC74599A6841E07A1406B4574DC10E4FAFE2589A684120386734B6574DC101000000010000000001000000FFFFFFFF0000000002,2C7C9BD4-5347-400B-8E60-257570B1D51D
482,5001387281,5000217052,207237087,5001329614,A,A,20,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F0000010403000000C0EC9EF6559A68411083C0D2A4574DC18204C5A7549A684108C58F29A4574DC1C4B12EBC529A6841F02FBB07A4574DC101000000010000000001000000FFFFFFFF0000000002,AB623AB9-4216-4A55-84FF-8532C9EB1DE3
483,207680728,201558471,207680707,207680724,A,A,40.3,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000114D0B35923DC996841D0BCE34460564DC1AE69DE1DD899684118C05BD04F564DC1,FD582DD8-7AFA-4CAA-94F8-D62CBBF996C2
484,207485428,201525868,207485395,207485416,A,A,43,0,0,,50, ,0,-,0,0,0,0,-1,0,0,0,N,N,N,N,N,N,N,N,N,N,N,N,-1,,, ,N,6PNG-6YND,0x110F00000104030000003EE8D90CF0956841201FF4848E4C4DC15C204193EE956841C8293A528E4C4DC16210581FEA956841184850F4914C4DC101000000010000000001000000FFFFFFFF0000000002,DC07F894-760F-45F0-8287-0DDEF0E855E7
